kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8229458,K02238.01,Kepler-1152 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.646801908,132.0606,0.3448,1.2561,305.4,0.91,840,117.94,33.4,1,q1_q12_tce,3900,4.726,0.537,290.43402,44.107651,14.634
4077901,K02239.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,12.1096481,140.75481,0.9792,10.186,138.5,1.2,680,50.68,30.8,1,q1_q12_tce,5437,4.547,0.739,296.42896,39.133759,13.007
4049901,K02295.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,16.29081738,132.11913,0.2781,3.352,50.4,0.62,662,45.47,21.5,1,q1_q12_tce,5451,4.445,0.883,289.54514,39.164429,11.671
11498128,K02296.01,Kepler-1177 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,106.247547,135.7451,0.2342,13.668,394.7,1.99,397,5.9,24.1,1,q1_q12_tce,5968,4.436,0.999,286.67145,49.406288,14.552
5342473,K02297.01,Kepler-1818 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.64493642,136.02655,0.4929,3.335,162.7,1.48,1209,504.23,20.4,1,q1_q12_tce,6047,4.343,1.129,284.32852,40.568909,14.338
9334893,K02298.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,16.6670763,141.76894,0.4705,3.47,182.5,0.72,469,11.47,19.3,1,q1_q12_tce,4729,4.726,0.525,288.45605,45.80212,13.831
10489206,K00251.02,Kepler-125 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.77442209,132.96437,0.2953,1.819,265.3,0.85,535,19.38,11.2,2,q1_q12_tce,3810,4.738,0.52,298.25812,47.604939,14.752
11462341,K02124.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,42.3370619,158.2588,0.1748,4.603,373,1,297,1.84,21.6,1,q1_q12_tce,4029,4.709,0.548,295.28854,49.379791,14.275
9405595,K02125.01,Kepler-1797 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.3594822,144.01808,0.9317,5.188,570.6,2.95,684,51.68,25.9,1,q1_q12_tce,6244,4.46,1.009,292.46429,45.968288,15.347
3546060,K02126.01,Kepler-1110 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.69312032,134.52964,0.6901,2.759,1270.9,2.34,608,32.4,30.4,1,q1_q12_tce,4818,4.639,0.618,291.80801,38.6227,15.914
6373680,K02127.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.870655535,133.66602,0.2869,1.576,505.1,1.81,1195,482.07,30.6,1,q1_q12_tce,5911,4.581,0.794,294.74448,41.749962,15.413
11288051,K00241.03,Kepler-124 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.41045424,131.58049,0.1525,2.3452,153.3,0.8,931,177.77,22.6,2,q1_q12_tce,5196,4.662,0.657,286.75278,49.064911,14.139
10965588,K02177.01,Kepler-1132 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,62.8916228,139.12956,0.3272,6.867,823.6,2.06,371,4.49,22.5,1,q1_q12_tce,5314,4.624,0.719,286.36746,48.423931,15.481
2014991,K02178.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.49678875,132.17156,0.1642,2.548,132.4,2.29,1464,1085.39,15.1,1,q1_q12_tce,6429,3.955,1.969,291.54935,37.40358,12.396
10670119,K02179.01,Kepler-369 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,14.87153514,137.69375,0.6022,2.582,988.7,1.32,339,3.13,27.8,1,q1_q12_tce,3591,4.846,0.41,293.67422,47.908459,15.673
10670119,K02179.02,Kepler-369 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.732766619,354.09612,0.2483,1.0785,658.1,1,597,29.95,27.8,2,q1_q12_tce,3591,4.846,0.41,293.67422,47.908459,15.673
7286911,K02180.01,Kepler-1133 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.55562343,138.19596,0.2754,1.6536,453.1,1.72,720,63.69,23.2,1,q1_q12_tce,5627,4.567,0.808,293.32242,42.86747,14.816
10271691,K02240.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,63.909601,136.6718,0.0578,11.85,143,0.76,351,3.57,6.1,,,5227,4.668,0.643,290.88684,47.326679,14.746
5364071,K00248.04,Kepler-49 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,18.5960431,141.2656,0.0073,2.37,660.4,1.3,359,3.94,22.2,4,q1_q12_tce,3816,4.755,0.51,292.29459,40.591789,15.264
5125347,K02241.01,Kepler-1812 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.16521372,132.96954,0.206,1.6563,504.1,2.49,1034,270.34,18,1,q1_q12_tce,6174,4.417,1.103,298.08453,40.283249,15.302
9336200,K02242.01,Kepler-1153 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.755835327,133.15727,0.1425,1.8136,415.1,1.68,1349,783.72,27.5,1,q1_q12_tce,5575,4.558,0.834,289.14722,45.86618,15.758
4770617,K02243.01,Kepler-1154 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.1856142,132.32089,0.2121,4.076,264,1.67,1118,369.66,27,1,q1_q12_tce,6163,4.457,1.022,297.47711,39.877239,14.806
9334893,K02298.02,Kepler-1178 b,CONFIRMED,FALSE POSITIVE,,0,0,1,0,31.80634,150.6643,0.1357,3.794,200,0.73,378,4.84,17.1,2,q1_q12_tce,4729,4.726,0.525,288.45605,45.80212,13.831
9963265,K02299.01,Kepler-1819 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.48688002,139.20222,1.6477,1.542,1073,78.51,754,76.6,22.1,1,q1_q12_tce,6065,4.452,1.061,296.56006,46.857479,15.315
10583761,K02300.01,Kepler-1179 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.685057492,132.60411,0.1258,1.0229,268,1.34,1137,395.08,32,1,q1_q12_tce,5266,4.484,0.829,284.09763,47.810638,14.077
11922722,K02301.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,3.51287519,133.80053,0.6201,3.345,133,1.18,1161,429.42,30.8,,,5523,4.395,0.981,295.98465,50.248199,13.76
7542813,K02302.01,Kepler-1180 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.8601286,139.84599,0.417,5.553,281.4,1.67,765,80.9,22.7,1,q1_q12_tce,6205,4.419,0.973,295.88751,43.156059,14.989
7019489,K02128.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,24.2597073,132.48284,1.3436,3.943,1652.8,34.05,545,20.87,30.1,1,q1_q12_tce,5478,4.579,0.805,286.94415,42.580631,15.962
9351920,K02129.01,Kepler-1111 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.79617863,135.67717,0.0655,3.3986,321.1,1.88,939,183.73,28.3,1,q1_q12_tce,6140,4.455,1.048,295.46338,45.81274,15.159
2161536,K02130.01,Kepler-1798 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.85593514,138.26703,0.8008,2.588,1045,2.08,403,6.25,20.8,1,q1_q12_tce,3972,4.689,0.565,291.7262,37.5289,15.661
10549023,K02131.01,Kepler-1112 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,14.36267939,141.43634,0.3137,4.6255,378.4,2.55,935,180.92,29.9,1,q1_q12_tce,6661,4.341,1.29,296.96881,47.751492,14.612
9661979,K02132.01,Kepler-1681 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,69.8957158,160.6681,0.5146,4.901,557.1,1.84,387,5.33,21.1,1,q1_q12_tce,5509,4.538,0.759,296.69727,46.371712,14.552
8591173,K02181.01,Kepler-1804 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.28850922,141.61781,0.2477,2.813,366.9,3.14,913,164.61,21.6,1,q1_q12_tce,5109,3.96,1.671,301.34286,44.672211,14.414
6962109,K02182.01,Kepler-1134 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,17.13263989,147.1548,0.5572,3.054,1000.7,2.6,613,33.48,25.5,1,q1_q12_tce,5489,4.574,0.798,295.56799,42.478298,15.842
5706595,K02183.01,Kepler-370 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,19.023152,139.65839,0.531,3.397,452.2,1.91,649,41.84,19.8,1,q1_q12_tce,5845,4.541,0.874,292.17114,40.916309,15.198
8478994,K00245.04,Kepler-37 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,51.20690303,195.7303,,8.99,,,,,,,,,,,284.05954,44.518215,9.705
5706595,K02183.02,Kepler-370 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.57950946,135.09399,0.0119,3.025,222.1,1.3,1043,279.82,20.2,2,q1_q12_tce,5845,4.541,0.874,292.17114,40.916309,15.198
12885212,K02184.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.057502025,133.31303,0.2037,2.497,383.1,1.25,1037,273.13,22.9,1,q1_q12_tce,4893,4.659,0.653,290.17502,52.220341,15.504
4770617,K02243.02,Kepler-1154 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.45808312,137.0593,0.1625,3.068,263.6,1.67,950,192.5,18.7,2,q1_q12_tce,6163,4.457,1.022,297.47711,39.877239,14.806
10544677,K02244.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,19.735235,138.58554,1.9507,5.161,272.8,108.41,738,70.23,16.6,1,q1_q12_tce,6319,4.447,1.032,295.54919,47.72657,14.689
4454934,K02245.01,Kepler-1155 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,33.469743,140.15101,0.0785,4.513,389.9,2.15,609,32.52,22.7,1,q1_q12_tce,5912,4.342,1.094,288.82059,39.52282,14.74
9458343,K02246.01,Kepler-1156 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.89520511,132.88994,0.2042,3.5,172.6,1.25,812,102.66,20.7,1,q1_q12_tce,6061,4.493,0.945,288.92401,46.057629,14.152
7802719,K02247.01,Kepler-1157 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.45743164,132.16009,0.8329,2.3577,187.1,0.96,732,67.7,20.8,1,q1_q12_tce,4487,4.644,0.612,283.12103,43.525639,14.374
4458082,K02303.01,Kepler-1181 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.89337519,133.64331,0.0961,3.316,138.4,1.57,1358,803.93,23.1,1,q1_q12_tce,6680,4.323,1.319,289.74731,39.523453,13.827
4458082,K02303.02,Kepler-1181 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.93490815,133.38598,0.2753,2.221,137.7,1.57,1111,360,14.3,2,q1_q12_tce,6680,4.323,1.319,289.74731,39.523453,13.827
8042453,K02304.01,Kepler-1182 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.17394617,134.70408,0.9013,3.421,356.2,2.05,796,94.84,19.9,1,q1_q12_tce,5911,4.519,0.914,296.30795,43.82135,15.356
10874215,K02305.01,Kepler-1820 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,31.032699,152.2694,0.2847,3.403,842.2,2.7,561,23.41,18.4,1,q1_q12_tce,5841,4.52,0.931,296.71274,48.272308,15.728
6666233,K02306.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,0.512407902,132.239441,0.0048,1.1127,354.3,0.91,1227,536.54,47.2,1,q1_q12_tce,3878,4.726,0.52,282.28439,42.15419,14.78
8219268,K02133.01,Kepler-91 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.24668005,136.38661,0.8425,11.176,411,15.39,1917,3192.12,73.2,1,q1_q12_tce,4605,2.936,6.528,285.67288,44.11673,12.495
4254466,K02134.01,Kepler-1113 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,42.3004954,168.77877,0.1676,4.398,571.8,2.32,520,17.33,25.2,1,q1_q12_tce,5749,4.427,0.978,289.40671,39.33884,14.766
9904006,K02135.01,Kepler-361 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,55.1866695,180.75602,0.0389,9.022,359.4,2.24,561,23.5,37.3,1,q1_q12_tce,6327,4.327,1.175,296.80344,46.74115,13.573
9904006,K02135.02,,CANDIDATE,CANDIDATE,,0,0,0,0,20.1890097,142.19265,0.1442,6.18,111.2,1.25,785,89.79,17.9,3,q1_q12_tce,6327,4.327,1.175,296.80344,46.74115,13.573
9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.48653576,138.01854,0.0615,5.269,119.1,1.29,1048,285.35,24.6,2,q1_q12_tce,6327,4.327,1.175,296.80344,46.74115,13.573
8611781,K02185.01,Kepler-1135 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,76.957857,192.33214,0.4724,9.384,352.6,1.99,451,9.81,26,1,q1_q12_tce,5878,4.363,1.041,286.00296,44.756592,14.353
3097926,K02186.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,14.9798377,143.45731,0.3905,3.5337,1452.4,3.22,620,34.95,32.1,1,q1_q12_tce,5062,4.481,0.853,285.90848,38.212719,15.549
5894073,K02187.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,10.58536573,136.98704,0.8884,4.6704,315,2.42,937,181.98,47.5,1,q1_q12_tce,6237,4.387,1.165,296.64755,41.177021,13.748
10518424,K02188.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.69631736,132.99817,0.5448,3.398,232.3,1.46,1334,749.66,26.2,1,q1_q12_tce,6106,4.496,0.923,283.75385,47.796951,15.319
10518424,K02188.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.7445683,135.5092,0.1199,3.813,86.6,0.86,983,220.68,6.8,,,6106,4.496,0.923,283.75385,47.796951,15.319
11030475,K02248.01,Kepler-1813 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.818150106,132.25131,0.14,1.7758,370.3,1.42,1055,292.77,26.1,1,q1_q12_tce,5290,4.604,0.746,292.23993,48.51157,15.498
11030475,K02248.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,9.4907638,131.50396,0.3638,2.713,197.4,1.05,704,58.01,7.3,,,5290,4.604,0.746,292.23993,48.51157,15.498
9390653,K00249.01,Kepler-504 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.549275422,175.757209,0.7831,1.7722,1882,1.82,372,4.55,113,1,q1_q12_tce,3514,4.887,0.37,284.92184,45.972401,14.486
11030475,K02248.03,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,0.761963152,132.7832,0.1278,1.2596,199.6,1.04,1629,1666.19,22.7,2,q1_q12_tce,5290,4.604,0.746,292.23993,48.51157,15.498
11030475,K02248.04,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.64622695,132.66561,0.3948,1.263,186.4,1.03,1077,318.4,11.5,3,q1_q12_tce,5290,4.604,0.746,292.23993,48.51157,15.498
11187837,K00252.01,Kepler-1663 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,17.60460628,170.49926,0.7862,3.808,2374.4,2.63,355,3.76,90.4,1,q1_q12_tce,3743,4.765,0.49,290.40149,48.82259,15.613
7661065,K02307.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,4.150301706,134.93471,1.5182,1.3346,645.6,48.71,1002,237.82,26,1,q1_q12_tce,5523,4.559,0.823,282.14923,43.37859,14.854
3749978,K02308.01,Kepler-1183 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,28.5057189,132.92018,0.1171,6.252,792.1,2.43,555,22.43,19,1,q1_q12_tce,5712,4.534,0.87,292.23242,38.89222,15.778
10010440,K02309.01,Kepler-1184 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,53.5991044,147.42885,0.5971,6.662,569.7,2.57,529,18.54,25.2,1,q1_q12_tce,6319,4.447,1.032,291.28207,46.965988,14.953
11718144,K02310.01,Kepler-1821 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.45819349,134.01856,0.3157,1.8214,504.9,1.98,678,49.97,22.7,1,q1_q12_tce,5815,4.54,0.877,294.52545,49.872471,14.64
4247991,K02311.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,191.864193,294.47036,,4.9,,,,,,,,,,,287.24118,39.33276,12.57
4247991,K02311.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,13.72549689,145.03352,,7.62,,,,,,,,,,,287.24118,39.33276,12.57
3642741,K00242.01,Kepler-503 b,FALSE POSITIVE,NOT DISPOSITIONED,,0,0,0,0,7.258447213,138.344901,0.0383,5.7429,3947.8,5.7,879,141.3,410.6,1,q1_q12_tce,5638,4.513,0.92,290.63651,38.707668,14.747
5288570,K02136.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.728536858,131.80363,0.7291,3.5402,249.5,5.58,2722,12977.86,31.5,1,q1_q12_tce,6153,3.597,3.279,295.50107,40.410225,12.99
9364609,K02137.01,Kepler-1114 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,14.97435694,141.50172,0.2656,2.4309,269.1,1.5,696,55.62,24.5,1,q1_q12_tce,5470,4.413,0.919,299.23694,45.834702,13.747
5022828,K02138.01,Kepler-1115 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.5540725,144.21245,0.0136,7.159,85.6,2.17,1381,859.63,29.9,1,q1_q12_tce,9565,4.088,2.286,294.99176,40.144409,11.98
8175131,K02139.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,4.271210743,132.10721,0.6209,2.913,2042.4,3.15,802,97.84,83.7,1,q1_q12_tce,4702,4.602,0.67,295.00293,44.09203,15.938
5730445,K02189.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,33.35855228,137.57172,0.2845,1.887,1852.7,3.38,459,10.46,30.6,1,q1_q12_tce,5009,4.515,0.799,298.07474,40.94899,15.253
4245933,K02190.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,11.2578439,140.7887,0.9491,18.699,512.4,1.82,502,15.03,47,1,q1_q12_tce,4262,4.677,0.6,286.40198,39.338799,15.83
5601258,K02191.01,Kepler-1805 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.84786839,140.15155,0.3878,2.0876,519,1.01,436,8.57,22.5,1,q1_q12_tce,3724,4.786,0.46,285.08655,40.898998,14.911
11295426,K00246.01,Kepler-68 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.398753927,173.858561,0.023,3.43422,345.8,2.29,1146,407.74,300.7,1,q1_q12_tce,5793,4.282,1.243,291.03232,49.040272,9.997
9964670,K02192.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.541347362,132.32627,0.3511,3.2179,430.2,1.63,1280,633.81,52.8,1,q1_q12_tce,5154,4.582,0.792,297.02771,46.874519,15.316
9880190,K02509.01,Kepler-1263 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.55139967,133.06025,0.7357,2.491,181.1,1.14,920,169,18.2,1,q1_q12_tce,5310,4.578,0.786,286.48364,46.752621,15.035
5392702,K02510.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,12.2143549,141.36631,1.0625,10.25,552.9,8.61,684,51.6,26.1,1,q1_q12_tce,5438,4.577,0.825,299.03641,40.583172,15.352
8429566,K02511.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,3.73226204,131.93677,0.1334,2.138,171.6,1.13,1118,369.47,17.4,,,5762,4.495,0.867,291.35867,44.424252,14.834
9574158,K02512.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,15.92104918,147.05576,1.0525,1.62,805.8,8.53,647,41.34,17.5,1,q1_q12_tce,5583,4.559,0.824,284.71988,46.25079,15.523
9653622,K02513.01,Kepler-2002 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,19.00537199,144.15696,1.8945,2.007,560.7,103.23,758,78.19,20,1,q1_q12_tce,6347,4.423,1.036,293.66885,46.37925,14.839
12257999,K02577.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,18.55578977,132.07222,0.7686,5.51,602.4,3.56,898,153.83,32.3,1,q1_q12_tce,6810,4.296,1.332,291.28772,50.909149,13.506
6922203,K02578.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,13.33092674,133.78766,0.9363,1.296,733.9,3.51,815,104.37,20.3,1,q1_q12_tce,5991,4.394,1.039,281.26013,42.40329,14.847
9896018,K02579.01,Kepler-1859 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.72960336,133.28573,0.4515,2.718,139.5,1.29,1436,1005.86,18,1,q1_q12_tce,6190,4.393,1.068,293.98871,46.718021,15.147
8077137,K00274.02,Kepler-128 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,22.8029808,153.37812,0.6427,4.9916,66.4,1.42,846,120.93,22.9,2,q1_q12_tce,6072,4.07,1.659,282.49222,43.980209,11.39
9896018,K02579.02,Kepler-1859 c,CONFIRMED,CANDIDATE,,0,0,0,0,3.5964055,132.78138,0.3788,2.837,148.6,1.32,1310,696.11,15.6,2,q1_q12_tce,6190,4.393,1.068,293.98871,46.718021,15.147
3002478,K02380.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.35705236,135.47755,0.5658,1.35,282.5,1.68,990,227.07,16.7,1,q1_q12_tce,5982,4.493,0.96,294.18561,38.108669,14.216
4055774,K02381.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.5872219,133.374,1.7727,8.458,331.4,70.78,873,137.25,17.2,1,q1_q12_tce,5626,4.563,0.824,291.17999,39.10508,15.575
6670075,K02382.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,0.759705948,131.76959,0.456,1.1408,61.4,1.7,3834,51080.76,33.5,1,q1_q12_tce,8621,4.101,2.094,284.03293,42.168709,12.438
9395024,K02383.01,Kepler-1216 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.37034536,131.92397,0.2766,2.819,205.8,1.46,1155,420.07,18.8,1,q1_q12_tce,6063,4.476,1.012,287.40533,45.918011,15.133
12254688,K02384.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,62.6822642,182.23311,1.6412,2.483,381.8,112.69,678,49.9,17,1,q1_q12_tce,7051,4.135,1.574,289.37381,50.934341,13.072
10514430,K00263.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,20.71951977,184.72991,0.0259,3.9533,219.2,2.32,827,110.74,36.5,1,q1_q12_tce,5784,4.061,1.574,281.2738,47.774399,10.821
6516185,K02445.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,47.3644554,175.043,0.6198,4.955,691.6,2.48,481,12.62,16.1,1,q1_q12_tce,5708,4.482,0.902,289.88446,41.906551,15.817
9850957,K02446.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,8.480298,135.86236,0.9788,7.827,149.8,1.82,1062,300.66,29.2,1,q1_q12_tce,6537,4.357,1.119,298.74857,46.68047,13.124
3946023,K02447.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.045494234,132.27575,0.583,3.038,30.1,0.56,1894,3043.87,23,1,q1_q12_tce,6064,4.417,0.988,289.0787,39.04034,12.804
5857540,K02448.01,Kepler-1242 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,13.62798432,135.45049,0.2355,3.0471,977,2.61,639,39.48,28.7,1,q1_q12_tce,5052,4.48,0.855,284.6062,41.196381,15.462
4391348,K02514.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.96433239,131.65269,0.6287,2.533,195.1,1.71,1679,1877.55,18.5,1,q1_q12_tce,6277,4.346,1.169,297.40906,39.490292,15.083
8418129,K02515.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,164.5750675,222.03648,,9.57,,,,,,,,,,,286.2872,44.49371,13.215
7294743,K02516.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.81042295,133.4099,0.5206,3.867,48.3,1.21,1602,1556.78,18,1,q1_q12_tce,5473,3.966,1.704,295.45367,42.858799,13.388
8947520,K02517.01,Kepler-1264 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,0.968526023,131.51141,0.3216,1.2904,128.1,0.99,1823,2609.51,19.6,1,q1_q12_tce,5854,4.438,0.867,289.88437,45.211498,14.511
6521045,K00041.03,Kepler-100 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,35.3330866,153.98333,0.5942,5.904,93.8,1.5,674,48.89,30.2,3,q1_q12_tce,5825,4.125,1.49,291.38599,41.990269,11.197
6528464,K00270.02,Kepler-449 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,33.67276962,162.03824,0.0161,8.1686,169.8,1.89,665,46.12,60.9,2,q1_q12_tce,5588,4.09,1.467,293.73282,41.900829,11.411
9896018,K02579.03,,CANDIDATE,CANDIDATE,,0,0,0,0,10.30139354,134.89313,0.7737,3.721,202.8,1.66,922,171.07,13.8,3,q1_q12_tce,6190,4.393,1.068,293.98871,46.718021,15.147
11037511,K02580.01,Kepler-1281 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.11602791,133.85446,0.5407,1.909,366.6,1.69,1123,375.55,18.5,1,q1_q12_tce,5591,4.559,0.86,295.35446,48.5154,15.79
11818872,K02581.01,Kepler-1860 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.73726137,136.01625,0.1542,3.382,106.3,0.89,715,61.79,14.9,1,q1_q12_tce,5650,4.546,0.87,294.35092,50.081089,13.463
11771430,K02582.01,Kepler-1861 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,40.030989,148.8491,0.7465,4.979,228.6,2.23,615,33.85,21.7,1,q1_q12_tce,5857,4.232,1.364,295.84653,49.936131,13.628
10387742,K02583.01,Kepler-1998 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.03266154,134.07031,0.5731,1.762,44,0.61,1197,485.61,15.4,1,q1_q12_tce,5725,4.489,0.881,283.42911,47.59251,12.623
8345172,K02385.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,50.5714537,161.11547,0.2066,3.63,1247,2.73,408,6.52,18,1,q1_q12_tce,5275,4.59,0.787,282.0174,44.38578,15.812
5790807,K00259.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,79.99621247,207.126346,0.5814,6.2614,23263.1,27.76,602,31.05,1093.1,,,6567,4.091,1.742,291.77182,41.098068,9.954
4172013,K02386.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,16.2708755,145.08957,1.4544,5.526,508.6,39.58,651,42.39,20.7,1,q1_q12_tce,5811,4.596,0.765,294.94009,39.232571,14.94
12254378,K02387.01,Kepler-1217 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.032325072,132.31867,0.2099,1.718,327.9,1.91,1541,1333.35,24,1,q1_q12_tce,6156,4.443,1.05,289.18668,50.937561,15.298
